UserID,Gender,Age,Occupation,Zip-code
4474,0,35-44,executive/managerial,28805
4475,0,18-24,college/grad student,10020
4476,0,45-49,academic/educator,50588
4477,0,25-34,executive/managerial,98908
4478,0,Under 18,programmer,02138
4479,0,50-55,retired,33015
4480,0,25-34,other or not specified,94403
4481,0,25-34,tradesman/craftsman,26104
4482,1,35-44,academic/educator,94044
4483,1,25-34,doctor/health care,72703
4484,1,25-34,technician/engineer,94613
4485,0,25-34,college/grad student,64112
4486,0,35-44,farmer,98674
4487,0,25-34,executive/managerial,01850
4488,0,35-44,executive/managerial,72703
4489,0,18-24,college/grad student,78613
4490,0,35-44,customer service,70123
4491,0,18-24,college/grad student,52405
4492,0,56+,retired,45322-3132
4493,1,Under 18,K-12 student,10025
4494,0,45-49,other or not specified,33460
4495,0,18-24,college/grad student,22906
4496,0,45-49,artist,06513
4497,0,50-55,other or not specified,29678
4498,0,50-55,executive/managerial,76054
4499,0,25-34,doctor/health care,62702
4500,0,50-55,executive/managerial,76054
4501,0,25-34,technician/engineer,94118
4502,0,50-55,other or not specified,01379
4503,0,56+,academic/educator,85374
4504,1,25-34,other or not specified,65775
4505,0,50-55,executive/managerial,39648
4506,0,50-55,self-employed,29464
4507,0,18-24,college/grad student,61820
4508,0,25-34,writer,15701
4509,0,25-34,executive/managerial,38261
4510,0,45-49,executive/managerial,92503
4511,0,35-44,executive/managerial,62234
4512,0,25-34,academic/educator,16508
4513,0,56+,other or not specified,61704
4514,0,18-24,clerical/admin,48604
4515,0,56+,retired,29449
4516,0,18-24,college/grad student,53142
4517,1,18-24,academic/educator,48067
4518,0,25-34,other or not specified,80903
4519,0,50-55,executive/managerial,38135
4520,0,25-34,college/grad student,45810
4521,0,35-44,programmer,15202
4522,0,45-49,academic/educator,81004
4523,0,18-24,artist,55304
4524,0,25-34,artist,55113
4525,0,25-34,sales/marketing,10021
4526,0,25-34,writer,10012
4527,0,18-24,other or not specified,38111
4528,0,25-34,sales/marketing,27605
4529,0,35-44,doctor/health care,84102
4530,1,35-44,academic/educator,92103
4531,0,18-24,college/grad student,85701
4532,0,25-34,executive/managerial,10025
4533,0,25-34,programmer,53045
4534,0,18-24,college/grad student,72202
4535,0,18-24,unemployed,17517
4536,0,18-24,programmer,53715
4537,1,45-49,academic/educator,01379
4538,0,25-34,programmer,0956456
4539,0,35-44,unemployed,01054
4540,1,25-34,sales/marketing,94301
4541,0,Under 18,K-12 student,55427
4542,0,35-44,other or not specified,94610
4543,0,25-34,artist,11105
4544,0,56+,academic/educator,53705
4545,0,25-34,self-employed,47274
4546,0,25-34,executive/managerial,49686
4547,0,18-24,programmer,02115
4548,0,18-24,artist,27514
4549,1,Under 18,K-12 student,99016
4550,0,18-24,self-employed,24541
4551,0,18-24,programmer,60622
4552,0,25-34,other or not specified,22306
4553,1,35-44,self-employed,48237
4554,1,25-34,homemaker,48306
4555,1,18-24,homemaker,73008
4556,0,45-49,self-employed,55011
4557,0,25-34,sales/marketing,02134
4558,0,35-44,sales/marketing,48217
4559,0,25-34,executive/managerial,05346
4560,0,25-34,other or not specified,69301
4561,1,25-34,homemaker,84037
4562,0,35-44,K-12 student,94133
4563,1,25-34,doctor/health care,22903
4564,0,35-44,programmer,19107
4565,0,35-44,sales/marketing,94085
4566,0,35-44,technician/engineer,19473
4567,0,18-24,college/grad student,98105
4568,1,25-34,college/grad student,90034
4569,0,25-34,other or not specified,21532
4570,0,45-49,technician/engineer,60185
4571,0,35-44,executive/managerial,21013
4572,1,Under 18,K-12 student,17036
4573,0,50-55,self-employed,11963
4574,0,25-34,college/grad student,60614
4575,1,Under 18,K-12 student,03608
4576,1,25-34,executive/managerial,48237
4577,0,35-44,executive/managerial,48306
4578,0,25-34,other or not specified,02134
4579,1,18-24,college/grad student,63332
4580,1,56+,retired,97113
4581,0,25-34,academic/educator,19103
4582,1,25-34,other or not specified,55408
4583,0,50-55,academic/educator,48371
4584,1,45-49,other or not specified,11372
4585,0,35-44,executive/managerial,30324
4586,0,25-34,college/grad student,01604
4587,0,35-44,sales/marketing,07920
4588,1,25-34,college/grad student,48042
4589,0,25-34,technician/engineer,02139
4590,1,18-24,writer,55104
4591,0,25-34,scientist,02143
4592,0,18-24,college/grad student,66044
4593,1,45-49,academic/educator,43202
4594,0,35-44,self-employed,55303
4595,0,25-34,tradesman/craftsman,97034
4596,1,18-24,college/grad student,94611
4597,1,25-34,college/grad student,22207
4598,1,35-44,clerical/admin,48237
4599,1,35-44,other or not specified,04287
4600,0,25-34,other or not specified,46240
4601,0,35-44,sales/marketing,55415
4602,0,35-44,executive/managerial,10021
4603,1,35-44,artist,33619
4604,0,25-34,scientist,10461
4605,0,25-34,scientist,92656
4606,1,Under 18,K-12 student,90291
4607,0,25-34,other or not specified,27403
4608,1,25-34,other or not specified,02144
4609,1,25-34,college/grad student,53951
4610,1,25-34,college/grad student,53951
4611,1,18-24,college/grad student,78705
4612,1,18-24,college/grad student,94702
4613,0,25-34,programmer,41042
4614,1,45-49,academic/educator,10469
4615,0,25-34,technician/engineer,61615
4616,0,25-34,writer,11717
4617,1,25-34,doctor/health care,55433
4618,0,25-34,sales/marketing,97202
4619,1,25-34,academic/educator,97225
4620,1,18-24,technician/engineer,94606
4621,0,25-34,college/grad student,94305
4622,0,25-34,programmer,55433
4623,0,25-34,self-employed,22207
4624,0,25-34,programmer,84062
4625,0,25-34,executive/managerial,92691
4626,0,25-34,sales/marketing,97219
4627,0,56+,academic/educator,45224
4628,1,56+,doctor/health care,23225
4629,1,18-24,college/grad student,94309
4630,1,25-34,college/grad student,94610
4631,0,18-24,college/grad student,94111
4632,0,25-34,other or not specified,98040
4633,0,Under 18,other or not specified,48302
4634,0,50-55,writer,98119
4635,0,18-24,college/grad student,94703
4636,0,18-24,artist,10010
4637,1,35-44,homemaker,48302
4638,0,25-34,college/grad student,55417
4639,0,35-44,lawyer,20895
4640,0,25-34,college/grad student,55417
4641,0,25-34,executive/managerial,20016
4642,0,25-34,other or not specified,44691
4643,0,25-34,other or not specified,98115
4644,0,50-55,academic/educator,19481
4645,1,50-55,doctor/health care,48094
4646,1,25-34,doctor/health care,90405
4647,0,35-44,writer,80222
4648,0,18-24,college/grad student,73071
4649,0,56+,retired,10025
4650,0,25-34,executive/managerial,30041
4651,1,45-49,other or not specified,10036
4652,1,25-34,executive/managerial,94115
4653,0,35-44,programmer,95051
4654,0,35-44,writer,94574
4655,1,25-34,academic/educator,92037
4656,0,25-34,technician/engineer,94041
4657,0,45-49,sales/marketing,55416
4658,0,25-34,college/grad student,99163
4659,1,25-34,sales/marketing,37076
4660,1,18-24,college/grad student,06074
4661,0,45-49,scientist,85255
4662,1,18-24,college/grad student,84109
4663,0,25-34,college/grad student,92037
4664,1,45-49,executive/managerial,77006
4665,0,35-44,artist,03431
4666,0,35-44,academic/educator,53704
4667,0,25-34,sales/marketing,94117
4668,0,35-44,sales/marketing,74012
4669,0,35-44,executive/managerial,19004
4670,0,35-44,customer service,91343
4671,0,25-34,programmer,94043
4672,0,56+,retired,94306
4673,0,35-44,self-employed,94705
4674,1,35-44,executive/managerial,08318
4675,1,18-24,college/grad student,27514
4676,0,45-49,sales/marketing,46038
4677,0,50-55,doctor/health care,05055
4678,0,35-44,artist,90292
4679,0,56+,retired,76051
4680,0,35-44,other or not specified,04473
4681,1,35-44,scientist,06119
4682,0,25-34,executive/managerial,05346
4683,0,25-34,other or not specified,22101
4684,1,25-34,other or not specified,04473
4685,0,35-44,academic/educator,55454
4686,0,18-24,academic/educator,50201
4687,0,35-44,sales/marketing,01746
4688,0,25-34,homemaker,44310
4689,0,18-24,programmer,02215
4690,1,Under 18,K-12 student,79605
4691,1,45-49,technician/engineer,55419
4692,1,25-34,executive/managerial,78703
4693,0,18-24,academic/educator,60626
4694,0,56+,executive/managerial,40505
4695,0,18-24,tradesman/craftsman,56002
4696,0,18-24,programmer,10027
4697,0,18-24,K-12 student,79605
4698,1,25-34,doctor/health care,55417
4699,1,18-24,other or not specified,91765
4700,1,18-24,college/grad student,48109
4701,0,45-49,technician/engineer,18036
4702,0,25-34,lawyer,13031
4703,0,25-34,executive/managerial,02035
4704,0,18-24,writer,02601
4705,1,18-24,other or not specified,75115
4706,0,25-34,sales/marketing,68502
4707,0,Under 18,other or not specified,92804
4708,0,25-34,other or not specified,60647
4709,0,45-49,other or not specified,06804
4710,1,35-44,self-employed,24450
4711,0,25-34,technician/engineer,32250
4712,0,35-44,technician/engineer,03824
4713,0,25-34,technician/engineer,90245
4714,0,50-55,academic/educator,55405
4715,0,25-34,artist,97205
4716,1,25-34,self-employed,02465
4717,0,45-49,technician/engineer,48310
4718,0,35-44,executive/managerial,03885
4719,1,35-44,homemaker,02816
4720,0,25-34,artist,90035
4721,0,35-44,lawyer,95405
4722,0,35-44,programmer,55122
4723,0,35-44,executive/managerial,90014-1718
4724,1,56+,doctor/health care,01852
4725,0,35-44,customer service,96707-1321
4726,1,35-44,self-employed,95828
4727,1,56+,other or not specified,98801
4728,0,25-34,unemployed,31401
4729,0,50-55,self-employed,55347
4730,0,50-55,lawyer,04102
4731,0,25-34,technician/engineer,98033
4732,0,25-34,sales/marketing,24450
4733,0,18-24,tradesman/craftsman,52301
4734,0,50-55,academic/educator,93105
4735,0,45-49,clerical/admin,50312
4736,0,18-24,writer,91505
4737,0,35-44,self-employed,19003
4738,0,56+,academic/educator,23608
4739,0,25-34,clerical/admin,32580
4740,1,25-34,clerical/admin,38134
4741,0,35-44,executive/managerial,15203
4742,0,25-34,clerical/admin,94118
4743,0,56+,retired,63122
4744,0,50-55,scientist,12740
4745,1,18-24,college/grad student,06268
4746,0,50-55,academic/educator,19087-3622
4747,0,18-24,college/grad student,26201
4748,0,45-49,self-employed,60302
4749,0,45-49,other or not specified,23462
4750,1,25-34,other or not specified,91107
4751,0,50-55,scientist,02474
4752,1,18-24,college/grad student,94121
4753,0,56+,academic/educator,03825
4754,1,18-24,other or not specified,91107
4755,1,56+,executive/managerial,93060
4756,0,56+,self-employed,55901
4757,0,35-44,technician/engineer,23451
4758,1,56+,retired,03261
4759,1,50-55,other or not specified,04259
4760,0,35-44,technician/engineer,06110
4761,0,18-24,scientist,21042
4762,1,25-34,sales/marketing,94110
4763,0,56+,lawyer,04259
4764,0,Under 18,K-12 student,03608
4765,1,35-44,self-employed,03301
4766,0,35-44,self-employed,10014
4767,1,35-44,homemaker,03769
4768,0,25-34,college/grad student,22030
4769,0,25-34,academic/educator,02571
4770,1,35-44,executive/managerial,10012
4771,1,25-34,college/grad student,04101
4772,0,56+,technician/engineer,03801
4773,0,45-49,academic/educator,22314
4774,0,45-49,sales/marketing,07458
4775,0,25-34,technician/engineer,23462
4776,1,25-34,clerical/admin,46227
4777,0,25-34,artist,46142
4778,0,25-34,other or not specified,46227
4779,0,45-49,clerical/admin,04011
4780,0,25-34,programmer,94114
4781,1,50-55,doctor/health care,04086
4782,0,45-49,academic/educator,78212
4783,0,25-34,other or not specified,60618
4784,1,35-44,doctor/health care,48105
4785,1,25-34,sales/marketing,55104
4786,0,45-49,doctor/health care,22630
4787,0,Under 18,lawyer,94610
4788,0,35-44,executive/managerial,85331
4789,0,35-44,artist,55104
4790,1,25-34,artist,94133
4791,0,18-24,college/grad student,55116
4792,1,50-55,executive/managerial,94123
4793,1,25-34,doctor/health care,48108
4794,1,35-44,other or not specified,46142
4795,0,45-49,self-employed,10962
4796,0,35-44,executive/managerial,98103
4797,1,35-44,technician/engineer,84067
4798,0,25-34,academic/educator,19335
4799,1,18-24,college/grad student,02809
4800,0,18-24,college/grad student,80521
4801,0,25-34,college/grad student,30349
4802,0,56+,academic/educator,40601
4803,1,25-34,self-employed,45750
4804,1,35-44,academic/educator,44107
4805,0,35-44,academic/educator,45750
4806,0,25-34,technician/engineer,90031
4807,0,Under 18,artist,04101
4808,0,35-44,other or not specified,96707-1321
4809,1,50-55,college/grad student,20902
4810,0,18-24,programmer,80526
4811,0,35-44,academic/educator,01773
4812,0,18-24,sales/marketing,25301
4813,1,35-44,homemaker,46077
4814,0,18-24,sales/marketing,80526
4815,1,50-55,tradesman/craftsman,04849
4816,1,45-49,doctor/health care,04240
4817,0,25-34,academic/educator,20912
4818,1,25-34,technician/engineer,91007
4819,0,35-44,tradesman/craftsman,17350
4820,0,50-55,lawyer,04210
4821,0,18-24,unemployed,75080
4822,1,35-44,other or not specified,01545
4823,0,18-24,college/grad student,46219
4824,0,25-34,executive/managerial,55411
4825,0,25-34,technician/engineer,94602
4826,0,45-49,programmer,55436
4827,0,35-44,other or not specified,13045
4828,1,18-24,writer,60194
4829,0,25-34,other or not specified,20008
4830,0,Under 18,K-12 student,55317
4831,1,25-34,academic/educator,04210
4832,0,25-34,sales/marketing,17857
4833,0,35-44,self-employed,81321
4834,1,45-49,homemaker,03862
4835,0,25-34,writer,14450
4836,1,45-49,self-employed,04074
4837,0,25-34,customer service,46254
4838,0,45-49,academic/educator,48309
4839,1,50-55,doctor/health care,95014
4840,1,45-49,doctor/health care,63135
4841,0,25-34,programmer,94114
4842,1,35-44,academic/educator,23062
4843,0,56+,academic/educator,04032
4844,0,45-49,executive/managerial,03840
4845,1,25-34,academic/educator,55413
4846,1,25-34,artist,90066
4847,0,25-34,programmer,94131
4848,1,35-44,doctor/health care,54971
4849,1,18-24,college/grad student,44515
4850,1,45-49,clerical/admin,44555
4851,0,18-24,technician/engineer,44406
4852,0,35-44,other or not specified,42025
4853,0,25-34,executive/managerial,55346
4854,1,50-55,retired,03851
4855,0,25-34,programmer,90034
4856,0,25-34,executive/managerial,94110
4857,0,25-34,sales/marketing,23434
4858,0,25-34,academic/educator,04086
4859,1,18-24,sales/marketing,50401
4860,0,25-34,artist,60640
4861,0,25-34,college/grad student,04309
4862,0,25-34,other or not specified,94086
4863,1,25-34,homemaker,84037
4864,0,18-24,writer,63132
4865,1,35-44,sales/marketing,02130
4866,0,56+,programmer,04085
4867,0,25-34,self-employed,04101
4868,0,35-44,technician/engineer,03820
4869,1,45-49,doctor/health care,04578
4870,1,35-44,clerical/admin,04108
4871,0,18-24,programmer,04096
4872,0,45-49,academic/educator,03909
4873,0,56+,lawyer,13760
4874,1,25-34,college/grad student,70808
4875,0,35-44,other or not specified,97403
4876,1,35-44,technician/engineer,98201
4877,0,25-34,college/grad student,94703
4878,0,50-55,college/grad student,94070
4879,0,25-34,clerical/admin,60626
4880,1,45-49,homemaker,95030
4881,0,45-49,self-employed,55406
4882,0,45-49,lawyer,03301
4883,1,Under 18,K-12 student,02906
4884,0,35-44,sales/marketing,90266
4885,0,56+,academic/educator,23513
4886,1,35-44,technician/engineer,92509
4887,0,18-24,artist,19072
4888,1,56+,other or not specified,08055
4889,0,18-24,college/grad student,63108
4890,1,25-34,academic/educator,79928
4891,0,35-44,technician/engineer,94132
4892,0,25-34,programmer,55405
4893,0,25-34,technician/engineer,48092
4894,0,35-44,executive/managerial,14607
4895,1,25-34,clerical/admin,52001
4896,0,35-44,doctor/health care,84103
4897,0,35-44,self-employed,16844
4898,0,25-34,academic/educator,27713
4899,0,25-34,programmer,94402
4900,0,25-34,writer,33626
4901,0,25-34,executive/managerial,11228
4902,0,35-44,sales/marketing,84057
4903,0,35-44,programmer,95952
4904,0,50-55,scientist,63121
4905,1,45-49,academic/educator,60417
4906,0,50-55,technician/engineer,49506
4907,1,50-55,executive/managerial,55082
4908,0,35-44,scientist,85282
4909,1,35-44,programmer,94014
4910,0,18-24,programmer,84041
4911,1,25-34,other or not specified,55421
4912,1,50-55,writer,98115
4913,1,25-34,academic/educator,970025
4914,1,25-34,academic/educator,02453
4915,0,25-34,programmer,91423
4916,0,18-24,writer,85054
4917,0,45-49,other or not specified,27312
4918,1,18-24,programmer,84107
4919,0,18-24,other or not specified,84058
4920,0,35-44,academic/educator,02144
4921,1,25-34,scientist,92507
4922,0,18-24,technician/engineer,98121
4923,0,45-49,tradesman/craftsman,99826
4924,1,35-44,other or not specified,99801
4925,1,35-44,doctor/health care,55401
4926,0,Under 18,K-12 student,55616
4927,0,45-49,other or not specified,97520
4928,1,25-34,clerical/admin,92103
4929,0,45-49,academic/educator,63105
4930,0,50-55,technician/engineer,63033
4931,0,50-55,technician/engineer,90031
4932,0,25-34,executive/managerial,63303
4933,0,25-34,scientist,94040
4934,1,25-34,other or not specified,55108
4935,0,35-44,technician/engineer,62958
4936,1,18-24,college/grad student,63144
4937,0,35-44,other or not specified,02108
4938,1,18-24,college/grad student,55406
4939,0,25-34,executive/managerial,63105
4940,1,50-55,lawyer,94102
4941,0,56+,writer,44281
4942,0,45-49,programmer,40515
4943,1,50-55,other or not specified,55401
4944,0,50-55,technician/engineer,14568
4945,0,50-55,other or not specified,62234
4946,1,35-44,academic/educator,91106
4947,0,35-44,technician/engineer,90035
4948,0,45-49,artist,94618
4949,0,18-24,college/grad student,55104
4950,0,25-34,self-employed,55421
4951,1,35-44,technician/engineer,90291
4952,1,25-34,sales/marketing,48067
4953,0,35-44,programmer,55082
4954,0,45-49,other or not specified,92679
4955,0,56+,retired,55804
4956,0,35-44,scientist,77007
4957,0,25-34,artist,48197
4958,0,18-24,executive/managerial,55403
4959,0,25-34,technician/engineer,23454
4960,0,56+,academic/educator,55116
4961,0,25-34,executive/managerial,46220
4962,0,25-34,doctor/health care,55439
4963,0,45-49,technician/engineer,94931
4964,0,35-44,other or not specified,94110
4965,0,Under 18,K-12 student,63123-1507
4966,0,50-55,sales/marketing,55407
4967,0,18-24,college/grad student,94708
4968,1,50-55,writer,95404
4969,0,18-24,unemployed,94111
4970,1,25-34,programmer,94526
4971,0,35-44,executive/managerial,94086
4972,0,35-44,other or not specified,95118
4973,1,56+,artist,949702
4974,0,35-44,writer,94131
4975,0,35-44,other or not specified,90065
4976,0,25-34,lawyer,65775
4977,0,25-34,college/grad student,92507
4978,0,35-44,sales/marketing,68108
4979,0,35-44,artist,55423
4980,0,25-34,academic/educator,55403
4981,0,50-55,academic/educator,55406
4982,0,25-34,programmer,63043
4983,1,45-49,self-employed,55116
4984,0,35-44,other or not specified,55405
4985,0,35-44,other or not specified,29063
4986,0,18-24,programmer,55401
4987,1,56+,farmer,90210
4988,0,25-34,technician/engineer,55105
4989,0,25-34,other or not specified,55121
4990,1,25-34,college/grad student,55407
4991,1,56+,sales/marketing,91791
4992,1,25-34,artist,55106
4993,0,45-49,technician/engineer,54022
4994,0,45-49,technician/engineer,56001
4995,0,50-55,writer,55419
4996,0,35-44,executive/managerial,94550
4997,0,Under 18,K-12 student,90210
4998,1,18-24,college/grad student,48433
4999,1,56+,retired,92407
5000,0,25-34,college/grad student,46254
5001,1,25-34,artist,63119
5002,0,25-34,technician/engineer,90505
5003,0,35-44,programmer,49508
5004,1,56+,academic/educator,90402
5005,0,45-49,self-employed,92807
5006,0,35-44,clerical/admin,48827
5007,1,18-24,college/grad student,91030
5008,0,25-34,writer,60615
5009,1,45-49,self-employed,65441
5010,0,45-49,scientist,63119
5011,0,18-24,college/grad student,64154
5012,0,50-55,scientist,48103
5013,0,18-24,college/grad student,26241
5014,0,45-49,other or not specified,92626
5015,0,35-44,doctor/health care,92672
5016,1,35-44,academic/educator,89447
5017,0,35-44,programmer,91104
5018,1,56+,programmer,90290
5019,0,25-34,executive/managerial,10025
5020,1,56+,retired,90241
5021,0,50-55,doctor/health care,90504
5022,0,35-44,executive/managerial,91001
5023,0,35-44,writer,91505
5024,1,45-49,academic/educator,14618
5025,0,25-34,writer,60615
5026,0,25-34,technician/engineer,92584
5027,1,25-34,sales/marketing,05345
5028,0,25-34,programmer,92404
5029,0,25-34,college/grad student,70115
5030,0,18-24,academic/educator,70006
5031,1,25-34,college/grad student,89431
5032,0,18-24,technician/engineer,02139
5033,1,56+,retired,60506
5034,1,25-34,scientist,62901
5035,1,25-34,technician/engineer,19810
5036,0,35-44,executive/managerial,14850
5037,0,35-44,programmer,11375
5038,0,25-34,writer,10010
5039,1,35-44,college/grad student,97068
5040,0,45-49,programmer,44312
5041,1,45-49,doctor/health care,60031
5042,1,18-24,artist,55408
5043,1,18-24,doctor/health care,92145
5044,1,35-44,doctor/health care,23507
5045,0,35-44,other or not specified,43081
5046,0,25-34,self-employed,60614
5047,0,45-49,doctor/health care,23452
5048,1,35-44,executive/managerial,30350
5049,0,25-34,programmer,60613
5050,1,18-24,college/grad student,11024
5051,1,50-55,executive/managerial,11771
5052,0,35-44,self-employed,02536
5053,0,25-34,college/grad student,84111
5054,0,35-44,artist,20818
5055,1,35-44,self-employed,97330
5056,0,45-49,academic/educator,16673
5057,0,50-55,executive/managerial,84093
5058,0,56+,technician/engineer,84121
5059,0,45-49,self-employed,22652
5060,0,45-49,technician/engineer,84109-2001
5061,1,18-24,unemployed,05070
5062,0,50-55,self-employed,65401
5063,1,Under 18,K-12 student,22801
5064,0,18-24,college/grad student,43215
5065,0,25-34,sales/marketing,28715
5066,1,25-34,academic/educator,23603
5067,0,56+,retired,97520
5068,0,35-44,executive/managerial,19004
5069,1,56+,other or not specified,95062
5070,0,25-34,artist,55344
5071,1,25-34,executive/managerial,75093
5072,0,45-49,technician/engineer,97330
5073,0,56+,artist,93950
5074,0,Under 18,other or not specified,20132
5075,0,50-55,doctor/health care,97470
5076,0,25-34,clerical/admin,19147
5077,0,25-34,artist,20037
5078,0,45-49,executive/managerial,19067
5079,0,25-34,college/grad student,70003
5080,1,50-55,programmer,95472
5081,1,18-24,college/grad student,19102
5082,0,35-44,academic/educator,23185
5083,0,25-34,college/grad student,16803
5084,0,18-24,college/grad student,10013
5085,0,56+,technician/engineer,75225
5086,0,25-34,academic/educator,23462
5087,1,25-34,doctor/health care,19102
5088,0,25-34,technician/engineer,38111
5089,1,35-44,self-employed,77027
5090,1,35-44,unemployed,75069
5091,0,25-34,technician/engineer,19810
5092,0,56+,sales/marketing,18954
5093,0,50-55,executive/managerial,19047
5094,0,18-24,K-12 student,67206
5095,1,35-44,academic/educator,23508
5096,0,25-34,lawyer,75206
5097,0,56+,self-employed,19131
5098,0,50-55,executive/managerial,19380
5099,0,18-24,other or not specified,02780
5100,0,50-55,doctor/health care,193122042
5101,0,25-34,other or not specified,90069
5102,0,25-34,programmer,90240
5103,1,35-44,self-employed,78222
5104,0,35-44,writer,19108
5105,0,50-55,executive/managerial,18977
5106,1,35-44,academic/educator,19348
5107,1,45-49,other or not specified,08081
5108,1,25-34,homemaker,93940
5109,1,45-49,doctor/health care,19802
5110,0,35-44,scientist,78250
5111,0,35-44,artist,78006
5112,0,35-44,retired,89128
5113,0,25-34,other or not specified,55408
5114,1,Under 18,K-12 student,22932
5115,0,56+,programmer,02143
5116,0,35-44,doctor/health care,95521
5117,1,25-34,other or not specified,70118
5118,0,Under 18,K-12 student,95123
5119,1,25-34,other or not specified,10011
5120,0,50-55,executive/managerial,80302
5121,0,25-34,executive/managerial,91608
5122,0,25-34,other or not specified,20009
5123,0,50-55,programmer,34761
5124,0,35-44,artist,20818
5125,0,45-49,other or not specified,10016
5126,0,25-34,lawyer,02453
5127,0,45-49,customer service,98502
5128,0,50-55,executive/managerial,94709
5129,0,45-49,technician/engineer,40515
5130,1,50-55,academic/educator,33149
5131,1,25-34,academic/educator,77707
5132,0,35-44,executive/managerial,77565
5133,0,18-24,lawyer,10028
5134,0,25-34,technician/engineer,95014
5135,0,35-44,executive/managerial,64055
5136,0,25-34,programmer,91106
5137,0,18-24,tradesman/craftsman,65265
5138,0,25-34,technician/engineer,35205
5139,0,50-55,self-employed,12866
5140,0,25-34,doctor/health care,35205
5141,0,18-24,technician/engineer,55423
5142,0,25-34,academic/educator,92101
5143,0,18-24,college/grad student,44502
5144,1,50-55,other or not specified,66762
5145,0,35-44,executive/managerial,77565-2332
5146,0,56+,academic/educator,04240
5147,0,18-24,other or not specified,48314
5148,0,25-34,writer,98101
5149,0,35-44,academic/educator,10012
5150,0,25-34,clerical/admin,98034
5151,0,18-24,unemployed,30662
5152,1,25-34,college/grad student,44406
5153,0,25-34,executive/managerial,60046
5154,0,25-34,self-employed,20007
5155,0,25-34,self-employed,33301
5156,0,18-24,sales/marketing,10024
5157,0,35-44,academic/educator,74012
5158,1,18-24,college/grad student,44509
5159,0,35-44,executive/managerial,37027
5160,1,18-24,college/grad student,90066
5161,0,25-34,college/grad student,30052
5162,0,25-34,technician/engineer,94043
5163,0,45-49,doctor/health care,53216
5164,1,35-44,technician/engineer,91107
5165,0,35-44,doctor/health care,91103
5166,0,50-55,doctor/health care,42420
5167,0,18-24,scientist,06114
5168,0,35-44,executive/managerial,01720
5169,1,50-55,college/grad student,53562
5170,0,18-24,college/grad student,63141
5171,0,56+,technician/engineer,92009
5172,1,35-44,lawyer,05602
5173,0,Under 18,K-12 student,60423
5174,0,45-49,academic/educator,45208
5175,1,35-44,homemaker,33445
5176,0,Under 18,K-12 student,60423
5177,0,45-49,sales/marketing,30005
5178,0,50-55,other or not specified,45420
5179,0,25-34,programmer,94110
5180,0,35-44,lawyer,85044
5181,0,25-34,executive/managerial,19003
5182,1,35-44,executive/managerial,55441
5183,1,18-24,writer,45202
5184,0,18-24,writer,67212
5185,1,35-44,college/grad student,44485
5186,0,35-44,programmer,96555
5187,0,18-24,self-employed,06510
5188,1,35-44,homemaker,44406
5189,1,45-49,executive/managerial,80304
5190,1,35-44,other or not specified,85024
5191,1,25-34,college/grad student,55455
5192,0,25-34,executive/managerial,80303
5193,0,35-44,programmer,14619
5194,0,25-34,executive/managerial,55409
5195,0,35-44,executive/managerial,80304
5196,0,56+,executive/managerial,20814
5197,1,56+,clerical/admin,75001
5198,1,18-24,college/grad student,55118
5199,1,25-34,academic/educator,35243
5200,1,35-44,scientist,43065
5201,0,50-55,executive/managerial,95376
5202,0,18-24,college/grad student,02871
5203,1,45-49,doctor/health care,01545
5204,0,50-55,retired,56342
5205,0,25-34,academic/educator,02908
5206,0,35-44,executive/managerial,91302
5207,0,25-34,other or not specified,98102
5208,0,25-34,college/grad student,55455
5209,0,50-55,academic/educator,46077
5210,1,35-44,technician/engineer,60618
5211,0,25-34,academic/educator,40214
5212,0,18-24,artist,90025
5213,0,18-24,other or not specified,31211
5214,1,35-44,homemaker,07452
5215,1,56+,doctor/health care,91941
5216,0,18-24,artist,81291
5217,0,25-34,technician/engineer,01060
5218,0,18-24,other or not specified,89129
5219,0,18-24,college/grad student,94706
5220,0,25-34,executive/managerial,91436
5221,1,56+,academic/educator,96734
5222,0,25-34,programmer,94501
5223,0,56+,K-12 student,11361
5224,0,35-44,academic/educator,10016
5225,0,18-24,college/grad student,55120
5226,0,35-44,other or not specified,98122
5227,0,18-24,K-12 student,64050
5228,0,Under 18,other or not specified,75070
5229,0,25-34,other or not specified,60173
5230,0,25-34,programmer,91104
5231,0,35-44,executive/managerial,92506
5232,0,25-34,college/grad student,14607
5233,0,25-34,customer service,97213
5234,1,25-34,other or not specified,60657
5235,0,25-34,college/grad student,14607
5236,0,25-34,sales/marketing,46268
5237,0,25-34,executive/managerial,55441
5238,1,50-55,self-employed,07462
5239,0,35-44,executive/managerial,07043
5240,1,25-34,other or not specified,94104
5241,1,25-34,college/grad student,02138
5242,0,25-34,academic/educator,14608
5243,0,Under 18,K-12 student,54220
5244,0,18-24,college/grad student,01095
5245,1,45-49,academic/educator,27615
5246,1,18-24,other or not specified,64030
5247,1,Under 18,K-12 student,01915
5248,1,45-49,sales/marketing,22206
5249,1,45-49,sales/marketing,75006
5250,0,50-55,doctor/health care,01545
5251,1,25-34,technician/engineer,97330
5252,0,25-34,writer,60622
5253,1,56+,retired,02838
5254,0,18-24,college/grad student,32606
5255,0,Under 18,K-12 student,55305
5256,0,25-34,self-employed,30269
5257,1,25-34,artist,10019
5258,0,35-44,college/grad student,58369
5259,0,25-34,doctor/health care,94404
5260,0,35-44,executive/managerial,78705
